  t                         I1                        I2                        I3                        I4                        I5
  0.44600000000000001        4.4263195608305113        1.6605041669232266        1.0366469543766308       0.75387844856662067       0.59232631837913041     
  0.44700000000000001        4.4249142022658567        1.6604691167057912        1.0366447041442650       0.75387787838149101       0.59232604103719078     
  0.44800000000000001        4.4235159009113598        1.6604346756244499        1.0366425087345223       0.75387732400650842       0.59232577187056024     
  0.44900000000000001        4.4221246212831469        1.6604008330930478        1.0366403668117539       0.75387678500328770       0.59232551063825456     
  0.45000000000000001        4.4207403280760493        1.6603675787094330        1.0366382770728508       0.75387626094559979       0.59232525710638939     
  0.45100000000000001        4.4193629861630050        1.6603349022521863        1.0366362382464542       0.75387575141903207       0.59232501104797664     
  0.45200000000000001        4.4179925605937900        1.6603027936775674        1.0366342490921776       0.75387525602066452       0.59232477224271807     
  0.45300000000000001        4.4166290165944444        1.6602712431163693        1.0366323083998532       0.75387477435875117       0.59232454047681060     
  0.45400000000000001        4.4152723195661139        1.6602402408709040        1.0366304149888008       0.75387430605240435       0.59232431554275289     
  0.45500000000000002        4.4139224350843653        1.6602097774120259        1.0366285677071008       0.75387385073129998       0.59232409723915924     
  0.45600000000000002        4.4125793288982385        1.6601798433761763        1.0366267654308989       0.75387340803538283       0.59232388537058123     
  0.45700000000000002        4.4112429669293292        1.6601504295625400        1.0366250070637231       0.75387297761458050       0.59232367974733147     
  0.45800000000000002        4.4099133152709582        1.6601215269302110        1.0366232915358125       0.75387255912852691       0.59232348018531367     
  0.45900000000000002        4.4085903401873550        1.6600931265953902        1.0366216178034715       0.75387215224629478       0.59232328650586019     
  0.46000000000000002        4.4072740081126467        1.6600652198286634        1.0366199848484303       0.75387175664613193       0.59232309853556619     
  0.46100000000000002        4.4059642856501506        1.6600377980523442        1.0366183916772271       0.75387137201520726       0.59232291610614318     
  0.46200000000000002        4.4046611395714423        1.6600108528378015        1.0366168373206048       0.75387099804936586       0.59232273905425814     
  0.46300000000000002        4.4033645368155216        1.6599843759028872        1.0366153208329210       0.75387063445288527       0.59232256722139742     
  0.46400000000000002        4.4020744444880160        1.6599583591094094        1.0366138412915715       0.75387028093824171       0.59232240045371853     
  0.46500000000000002        4.4007908298601928        1.6599327944605748        1.0366123977964281       0.75386993722588602       0.59232223860191124     
  0.46600000000000003        4.3995136603683083        1.6599076740985927        1.0366109894692941       0.75386960304402062       0.59232208152106980     
  0.46700000000000003        4.3982429036126653        1.6598829903022230        1.0366096154533684       0.75386927812838134       0.59232192907055836     
  0.46800000000000003        4.3969785273568043        1.6598587354844023        1.0366082749127230       0.75386896222203359       0.59232178111388700     
  0.46900000000000003        4.3957204995266705        1.6598349021899488        1.0366069670317968       0.75386865507516798       0.59232163751858902     
  0.47000000000000003        4.3944687882098110        1.6598114830932269        1.0366056910148993       0.75386835644490024       0.59232149815610358     
  0.47100000000000003        4.3932233616545897        1.6597884709958897        1.0366044460857224       0.75386806609508117       0.59232136290165682     
  0.47200000000000003        4.3919841882692765        1.6597658588247444        1.0366032314868736       0.75386778379610941       0.59232123163415540     
  0.47300000000000003        4.3907512366213703        1.6597436396294709        1.0366020464794143       0.75386750932475088       0.59232110423607476     
  0.47400000000000003        4.3895244754366676        1.6597218065805741        1.0366008903424044       0.75386724246396042       0.59232098059335503     
  0.47500000000000003        4.3883038735985158        1.6597003529672283        1.0365997623724701       0.75386698300271238       0.59232086059529776     
  0.47600000000000003        4.3870894001471434        1.6596792721952491        1.0365986618833758       0.75386673073583021       0.59232074413446711     
  0.47700000000000004        4.3858810242785813        1.6596585577850271        1.0365975882056031       0.75386648546382817       0.59232063110659594     
  0.47800000000000004        4.3846787153441511        1.6596382033695936        1.0365965406859434       0.75386624699275140       0.59232052141048819     
  0.47900000000000004        4.3834824428495489        1.6596182026926198        1.0365955186871061       0.75386601513402351       0.59232041494793497     
  0.47999999999999998        4.3822921764540661        1.6595985496064865        1.0365945215873249       0.75386578970429796       0.59232031162361642     
  0.48099999999999998        4.3811078859698913        1.6595792380704339        1.0365935487799802       0.75386557052530911       0.59232021134502766     
