  t                         w1                        w2                        w3                        w4                        w5
  0.36699999999999999        1.6224718034449264        3.7662893454089050        4.2321626033839106        4.4417800235412583        4.5614345677189050     
  0.36799999999999999        1.6240178015087778        3.7663924525931050        4.2321742071713819        4.4417838824146934        4.5614367304374275     
  0.36899999999999999        1.6255560405985909        3.7664937678826300        4.2321855282547416        4.4417876342889455        4.5614388294047137     
  0.37000000000000000        1.6270865596435209        3.7665933224187254        4.2321965735215352        4.4417912821308967        4.5614408664999830     
  0.37100000000000000        1.6286093973774596        3.7666911468014357        4.2322073496915067        4.4417948288251647        4.5614428435470584     
  0.37200000000000000        1.6301245923400114        3.7667872710990085        4.2322178633206828        4.4417982771763800        4.5614447623160013     
  0.37300000000000000        1.6316321828774678        3.7668817248571353        4.2322281208053685        4.4418016299114083        4.5614466245246978     
  0.37400000000000000        1.6331322071437790        3.7669745371080365        4.2322381283860349        4.4418048896815030        4.5614484318403958     
  0.37500000000000000        1.6346247031015164        3.7670657363793838        4.2322478921511166        4.4418080590644031        4.5614501858811947     
  0.37600000000000000        1.6361099874630494        3.7671553507030646        4.2322574180407129        4.4418111405663723        4.5614518882174977     
  0.37700000000000000        1.6375878094130079        3.7672434076238051        4.2322667118502038        4.4418141366241821        4.5614535403734182     
  0.37800000000000000        1.6390582065035850        3.7673299342076296        4.2322757792337793        4.4418170496070335        4.5614551438281392     
  0.37900000000000000        1.6405212160975673        3.7674149570501876        4.2322846257078721        4.4418198818184376        4.5614567000172439     
  0.38000000000000000        1.6419768753692892        3.7674985022849210        4.2322932566545193        4.4418226354980321        4.5614582103339982     
  0.38100000000000001        1.6434252213055882        3.7675805955911019        4.2323016773246360        4.4418253128233527        4.5614596761305988     
  0.38200000000000001        1.6448662907067491        3.7676612622017234        4.2323098928412080        4.4418279159115590        4.5614610987193815     
  0.38300000000000001        1.6463001201874534        3.7677405269112549        4.2323179082024067        4.4418304468211014        4.5614624793739980     
  0.38400000000000001        1.6477267461777085        3.7678184140832633        4.2323257282846365        4.4418329075533585        4.5614638193305588     
  0.38500000000000001        1.6491462049237924        3.7678949476579042        4.2323333578454969        4.4418353000542119        4.5614651197887337     
  0.38600000000000001        1.6505585324891763        3.7679701511592771        4.2323408015266759        4.4418376262155865        4.5614663819128305     
  0.38700000000000001        1.6519637647554470        3.7680440477026602        4.2323480638567768        4.4418398878769505        4.5614676068328386     
  0.38800000000000001        1.6533619374232309        3.7681166600016081        4.2323551492540723        4.4418420868267656        4.5614687956454336     
  0.38900000000000001        1.6547530860131086        3.7681880103749412        4.2323620620291909        4.4418442248039023        4.5614699494149678     
  0.39000000000000001        1.6561372458665218        3.7682581207536008        4.2323688063877407        4.4418463034990170        4.5614710691744182     
  0.39100000000000001        1.6575144521466840        3.7683270126873922        4.2323753864328717        4.4418483245558855        4.5614721559263121     
  0.39200000000000002        1.6588847398394715        3.7683947073516069        4.2323818061677656        4.4418502895727086        4.5614732106436264     
  0.39300000000000002        1.6602481437543370        3.7684612255535326        4.2323880694980742        4.4418522001033676        4.5614742342706549     
  0.39400000000000002        1.6616046985251853        3.7685265877388474        4.2323941802342979        4.4418540576586603        4.5614752277238564     
  0.39500000000000002        1.6629544386112722        3.7685908139979079        4.2324001420940984        4.4418558637074907        4.5614761918926767     
  0.39600000000000002        1.6642973982980749        3.7686539240719186        4.2324059587045664        4.4418576196780375        4.5614771276403427     
  0.39700000000000002        1.6656336116981831        3.7687159373590018        4.2324116336044231        4.4418593269588733        4.5614780358046332     
  0.39800000000000002        1.6669631127521627        3.7687768729201649        4.2324171702461770        4.4418609869000720        4.5614789171986336     
  0.39900000000000002        1.6682859352294388        3.7688367494851516        4.2324225719982227        4.4418626008142708        4.5614797726114631     
  0.40000000000000002        1.6696021127291467        3.7688955854582034        4.2324278421468895        4.4418641699777099        4.5614806028089774     
  0.40100000000000002        1.6709116786809974        3.7689533989237152        4.2324329838984429        4.4418656956312432        4.5614814085344566     
  0.40200000000000002        1.6722146663461392        3.7690102076517946        4.2324380003810331        4.4418671789813162        4.5614821905092722     
  0.40300000000000002        1.6735111088180010        3.7690660291037235        4.2324428946466002        4.4418686212009240        4.5614829494335307     
  0.40400000000000003        1.6748010390231525        3.7691208804373253        4.2324476696727258        4.4418700234305355        4.5614836859867030     
  0.40500000000000003        1.6760844897221314        3.7691747785122378        4.2324523283644524        4.4418713867789963        4.5614844008282285     
  0.40600000000000003        1.6773614935102956        3.7692277398950953        4.2324568735560453        4.4418727123244066        4.5614850945981091     
  0.40700000000000003        1.6786320828186563        3.7692797808646223        4.2324613080127182        4.4418740011149742        4.5614857679174818     
  0.40800000000000003        1.6798962899147021        3.7693309174166365        4.2324656344323159        4.4418752541698385        4.5614864213891737     
  0.40900000000000003        1.6811541469032285        3.7693811652689657        4.2324698554469569        4.4418764724798834        4.5614870555982421     
  0.41000000000000003        1.6824056857271652        3.7694305398662769        4.2324739736246286        4.4418776570085150        4.5614876711124976     
  0.41100000000000003        1.6836509381683864        3.7694790563848253        4.2324779914707600        4.4418788086924295        4.5614882684830151     
  0.41200000000000003        1.6848899358485327        3.7695267297371200        4.2324819114297352        4.4418799284423462        4.5614888482446245     
  0.41300000000000003        1.6861227102298160        3.7695735745765044        4.2324857358863905        4.4418810171437340        4.5614894109163888     
  0.41400000000000003        1.6873492926158249        3.7696196053016640        4.2324894671674551        4.4418820756575101        4.5614899570020713     
  0.41500000000000004        1.6885697141523281        3.7696648360610499        4.2324931075429744        4.4418831048207190        4.5614904869905875     
  0.41600000000000004        1.6897840058280742        3.7697092807572274        4.2324966592276896        4.4418841054471967        4.5614910013564369     
  0.41699999999999998        1.6909921984755778        3.7697529530511491        4.2325001243823834        4.4418850783282107        4.5614915005601375     
  0.41799999999999998        1.6921943227719183        3.7697958663663571        4.2325035051151909        4.4418860242330904        4.5614919850486277     
  0.41899999999999998        1.6933904092395189        3.7698380338931048        4.2325068034828925        4.4418869439098332        4.5614924552556735     
  0.41999999999999998        1.6945804882469326        3.7698794685924111        4.2325100214921569        4.4418878380856937        4.5614929116022536     
  0.42099999999999999        1.6957645900096165        3.7699201832000511        4.2325131611007647        4.4418887074677622        4.5614933544969389     
  0.42199999999999999        1.6969427445907046        3.7699601902304600        4.2325162242187968        4.4418895527435254        4.5614937843362560     
  0.42299999999999999        1.6981149819017862        3.7699995019805881        4.2325192127097999        4.4418903745814040        4.5614942015050417     
  0.42399999999999999        1.6992813317036584        3.7700381305336772        4.2325221283919188        4.4418911736312863        4.5614946063767912     
  0.42499999999999999        1.7004418236070982        3.7700760877629760        4.2325249730390047        4.4418919505250392        4.5614949993139868     
  0.42599999999999999        1.7015964870736164        3.7701133853353856        4.2325277483816892        4.4418927058770095        4.5614953806684282     
  0.42699999999999999        1.7027453514162123        3.7701500347150518        4.2325304561084423        4.4418934402845105        4.5614957507815461     
  0.42799999999999999        1.7038884458001249        3.7701860471668849        4.2325330978665967        4.4418941543282919        4.5614961099847031     
  0.42899999999999999        1.7050257992435804        3.7702214337600219        4.2325356752633514        4.4418948485730017        4.5614964585994979     
  0.42999999999999999        1.7061574406185300        3.7702562053712305        4.2325381898667498        4.4418955235676290        4.5614967969380462     
